Round,Winning Number,Winning Color,Red Bet Win,Black Bet Win,Even Bet Win,Odd Bet Win,Zero Bet Win
5504,31,Black,0,1,0,1,0
5505,22,Black,0,1,1,0,0
5506,32,Red,1,0,1,0,0
5507,25,Red,1,0,0,1,0
5508,6,Black,0,1,1,0,0
5509,24,Black,0,1,1,0,0
5510,7,Red,1,0,0,1,0
5511,16,Red,1,0,1,0,0
5512,8,Black,0,1,1,0,0
5513,8,Black,0,1,1,0,0
5514,3,Red,1,0,0,1,0
5515,27,Red,1,0,0,1,0
5516,1,Red,1,0,0,1,0
5517,14,Red,1,0,1,0,0
5518,30,Red,1,0,1,0,0
5519,7,Red,1,0,0,1,0
5520,34,Red,1,0,1,0,0
5521,32,Red,1,0,1,0,0
5522,26,Black,0,1,1,0,0
5523,11,Black,0,1,0,1,0
5524,20,Black,0,1,1,0,0
5525,12,Red,1,0,1,0,0
5526,9,Red,1,0,0,1,0
5527,18,Red,1,0,1,0,0
5528,17,Black,0,1,0,1,0
5529,0,Green,0,0,0,0,1
5530,3,Red,1,0,0,1,0
5531,0,Green,0,0,0,0,1
5532,33,Black,0,1,0,1,0
5533,1,Red,1,0,0,1,0
5534,8,Black,0,1,1,0,0
5535,14,Red,1,0,1,0,0
5536,19,Red,1,0,0,1,0
5537,10,Black,0,1,1,0,0
5538,33,Black,0,1,0,1,0
5539,26,Black,0,1,1,0,0
5540,12,Red,1,0,1,0,0
5541,26,Black,0,1,1,0,0
5542,19,Red,1,0,0,1,0
5543,27,Red,1,0,0,1,0
5544,14,Red,1,0,1,0,0
5545,5,Red,1,0,0,1,0
5546,28,Black,0,1,1,0,0
5547,10,Black,0,1,1,0,0
5548,3,Red,1,0,0,1,0
5549,32,Red,1,0,1,0,0
5550,9,Red,1,0,0,1,0
5551,12,Red,1,0,1,0,0
5552,5,Red,1,0,0,1,0
5553,26,Black,0,1,1,0,0
5554,21,Red,1,0,0,1,0
5555,18,Red,1,0,1,0,0
5556,7,Red,1,0,0,1,0
5557,25,Red,1,0,0,1,0
5558,32,Red,1,0,1,0,0
5559,34,Red,1,0,1,0,0
5560,31,Black,0,1,0,1,0
5561,36,Red,1,0,1,0,0
5562,24,Black,0,1,1,0,0
5563,21,Red,1,0,0,1,0
5564,18,Red,1,0,1,0,0
5565,32,Red,1,0,1,0,0
5566,8,Black,0,1,1,0,0
5567,6,Black,0,1,1,0,0
5568,7,Red,1,0,0,1,0
5569,4,Black,0,1,1,0,0
5570,4,Black,0,1,1,0,0
5571,0,Green,0,0,0,0,1
5572,13,Black,0,1,0,1,0
5573,29,Black,0,1,0,1,0
5574,24,Black,0,1,1,0,0
5575,26,Black,0,1,1,0,0
5576,12,Red,1,0,1,0,0
5577,4,Black,0,1,1,0,0
5578,14,Red,1,0,1,0,0
5579,20,Black,0,1,1,0,0
5580,0,Green,0,0,0,0,1
5581,2,Black,0,1,1,0,0
5582,16,Red,1,0,1,0,0
5583,11,Black,0,1,0,1,0
5584,9,Red,1,0,0,1,0
5585,33,Black,0,1,0,1,0
5586,27,Red,1,0,0,1,0
5587,12,Red,1,0,1,0,0
5588,22,Black,0,1,1,0,0
5589,29,Black,0,1,0,1,0
5590,17,Black,0,1,0,1,0
5591,32,Red,1,0,1,0,0
5592,18,Red,1,0,1,0,0
5593,21,Red,1,0,0,1,0
5594,26,Black,0,1,1,0,0
5595,20,Black,0,1,1,0,0
5596,36,Red,1,0,1,0,0
5597,27,Red,1,0,0,1,0
5598,21,Red,1,0,0,1,0
5599,0,Green,0,0,0,0,1
5600,27,Red,1,0,0,1,0
5601,31,Black,0,1,0,1,0
5602,6,Black,0,1,1,0,0
5603,13,Black,0,1,0,1,0
5604,31,Black,0,1,0,1,0
5605,22,Black,0,1,1,0,0
5606,36,Red,1,0,1,0,0
5607,36,Red,1,0,1,0,0
5608,1,Red,1,0,0,1,0
5609,10,Black,0,1,1,0,0
5610,19,Red,1,0,0,1,0
5611,23,Red,1,0,0,1,0
5612,30,Red,1,0,1,0,0
5613,17,Black,0,1,0,1,0
5614,30,Red,1,0,1,0,0
5615,29,Black,0,1,0,1,0
5616,7,Red,1,0,0,1,0
5617,27,Red,1,0,0,1,0
5618,20,Black,0,1,1,0,0
5619,21,Red,1,0,0,1,0
5620,19,Red,1,0,0,1,0
5621,32,Red,1,0,1,0,0
5622,8,Black,0,1,1,0,0
5623,20,Black,0,1,1,0,0
5624,23,Red,1,0,0,1,0
5625,29,Black,0,1,0,1,0
5626,12,Red,1,0,1,0,0
5627,5,Red,1,0,0,1,0
5628,5,Red,1,0,0,1,0
5629,13,Black,0,1,0,1,0
5630,22,Black,0,1,1,0,0
5631,24,Black,0,1,1,0,0
5632,9,Red,1,0,0,1,0
5633,4,Black,0,1,1,0,0
5634,34,Red,1,0,1,0,0
5635,3,Red,1,0,0,1,0
5636,4,Black,0,1,1,0,0
5637,31,Black,0,1,0,1,0
5638,27,Red,1,0,0,1,0
5639,26,Black,0,1,1,0,0
5640,29,Black,0,1,0,1,0
5641,33,Black,0,1,0,1,0
5642,14,Red,1,0,1,0,0
5643,29,Black,0,1,0,1,0
5644,7,Red,1,0,0,1,0
5645,26,Black,0,1,1,0,0
5646,33,Black,0,1,0,1,0
5647,12,Red,1,0,1,0,0
5648,35,Black,0,1,0,1,0
5649,16,Red,1,0,1,0,0
5650,33,Black,0,1,0,1,0
5651,30,Red,1,0,1,0,0
5652,20,Black,0,1,1,0,0
5653,11,Black,0,1,0,1,0
5654,29,Black,0,1,0,1,0
5655,32,Red,1,0,1,0,0
5656,10,Black,0,1,1,0,0
5657,7,Red,1,0,0,1,0
5658,2,Black,0,1,1,0,0
5659,4,Black,0,1,1,0,0
5660,19,Red,1,0,0,1,0
5661,30,Red,1,0,1,0,0
5662,0,Green,0,0,0,0,1
5663,33,Black,0,1,0,1,0
5664,18,Red,1,0,1,0,0
5665,24,Black,0,1,1,0,0
5666,1,Red,1,0,0,1,0
5667,31,Black,0,1,0,1,0
5668,22,Black,0,1,1,0,0
5669,20,Black,0,1,1,0,0
5670,7,Red,1,0,0,1,0
5671,6,Black,0,1,1,0,0
5672,1,Red,1,0,0,1,0
5673,15,Black,0,1,0,1,0
5674,14,Red,1,0,1,0,0
5675,19,Red,1,0,0,1,0
5676,4,Black,0,1,1,0,0
5677,23,Red,1,0,0,1,0
5678,17,Black,0,1,0,1,0
5679,12,Red,1,0,1,0,0
5680,5,Red,1,0,0,1,0
5681,11,Black,0,1,0,1,0
5682,22,Black,0,1,1,0,0
5683,1,Red,1,0,0,1,0
5684,25,Red,1,0,0,1,0
5685,10,Black,0,1,1,0,0
5686,16,Red,1,0,1,0,0
5687,33,Black,0,1,0,1,0
5688,32,Red,1,0,1,0,0
5689,1,Red,1,0,0,1,0
5690,0,Green,0,0,0,0,1
5691,1,Red,1,0,0,1,0
5692,21,Red,1,0,0,1,0
5693,34,Red,1,0,1,0,0
5694,34,Red,1,0,1,0,0
5695,7,Red,1,0,0,1,0
5696,35,Black,0,1,0,1,0
5697,7,Red,1,0,0,1,0
5698,17,Black,0,1,0,1,0
5699,26,Black,0,1,1,0,0
5700,8,Black,0,1,1,0,0
5701,14,Red,1,0,1,0,0
5702,16,Red,1,0,1,0,0
5703,33,Black,0,1,0,1,0
5704,19,Red,1,0,0,1,0
5705,11,Black,0,1,0,1,0
5706,26,Black,0,1,1,0,0
5707,16,Red,1,0,1,0,0
5708,34,Red,1,0,1,0,0
5709,20,Black,0,1,1,0,0
5710,18,Red,1,0,1,0,0
5711,26,Black,0,1,1,0,0
5712,27,Red,1,0,0,1,0
5713,26,Black,0,1,1,0,0
5714,7,Red,1,0,0,1,0
5715,6,Black,0,1,1,0,0
5716,9,Red,1,0,0,1,0
5717,25,Red,1,0,0,1,0
5718,3,Red,1,0,0,1,0
5719,21,Red,1,0,0,1,0
5720,4,Black,0,1,1,0,0
5721,5,Red,1,0,0,1,0
5722,32,Red,1,0,1,0,0
5723,15,Black,0,1,0,1,0
5724,29,Black,0,1,0,1,0
5725,10,Black,0,1,1,0,0
5726,1,Red,1,0,0,1,0
5727,14,Red,1,0,1,0,0
5728,34,Red,1,0,1,0,0
5729,5,Red,1,0,0,1,0
5730,13,Black,0,1,0,1,0
5731,22,Black,0,1,1,0,0
5732,13,Black,0,1,0,1,0
5733,34,Red,1,0,1,0,0
5734,25,Red,1,0,0,1,0
5735,20,Black,0,1,1,0,0
5736,19,Red,1,0,0,1,0
5737,32,Red,1,0,1,0,0
5738,33,Black,0,1,0,1,0
5739,13,Black,0,1,0,1,0
5740,6,Black,0,1,1,0,0
5741,8,Black,0,1,1,0,0
5742,4,Black,0,1,1,0,0
5743,27,Red,1,0,0,1,0
5744,31,Black,0,1,0,1,0
5745,27,Red,1,0,0,1,0
5746,35,Black,0,1,0,1,0
5747,3,Red,1,0,0,1,0
5748,5,Red,1,0,0,1,0
5749,27,Red,1,0,0,1,0
5750,27,Red,1,0,0,1,0
5751,14,Red,1,0,1,0,0
5752,31,Black,0,1,0,1,0
5753,21,Red,1,0,0,1,0
5754,31,Black,0,1,0,1,0
5755,15,Black,0,1,0,1,0
5756,4,Black,0,1,1,0,0
5757,12,Red,1,0,1,0,0
5758,5,Red,1,0,0,1,0
5759,16,Red,1,0,1,0,0
5760,0,Green,0,0,0,0,1
5761,23,Red,1,0,0,1,0
5762,36,Red,1,0,1,0,0
5763,18,Red,1,0,1,0,0
5764,20,Black,0,1,1,0,0
5765,1,Red,1,0,0,1,0
5766,13,Black,0,1,0,1,0
5767,20,Black,0,1,1,0,0
5768,10,Black,0,1,1,0,0
5769,23,Red,1,0,0,1,0
5770,25,Red,1,0,0,1,0
5771,13,Black,0,1,0,1,0
5772,16,Red,1,0,1,0,0
5773,16,Red,1,0,1,0,0
5774,17,Black,0,1,0,1,0
5775,15,Black,0,1,0,1,0
5776,2,Black,0,1,1,0,0
5777,20,Black,0,1,1,0,0
5778,15,Black,0,1,0,1,0
5779,23,Red,1,0,0,1,0
5780,0,Green,0,0,0,0,1
5781,3,Red,1,0,0,1,0
5782,29,Black,0,1,0,1,0
5783,1,Red,1,0,0,1,0
5784,4,Black,0,1,1,0,0
5785,23,Red,1,0,0,1,0
5786,25,Red,1,0,0,1,0
5787,29,Black,0,1,0,1,0
5788,11,Black,0,1,0,1,0
5789,11,Black,0,1,0,1,0
5790,15,Black,0,1,0,1,0
5791,36,Red,1,0,1,0,0
5792,35,Black,0,1,0,1,0
5793,26,Black,0,1,1,0,0
5794,33,Black,0,1,0,1,0
5795,10,Black,0,1,1,0,0
5796,6,Black,0,1,1,0,0
5797,13,Black,0,1,0,1,0
5798,2,Black,0,1,1,0,0
5799,27,Red,1,0,0,1,0
5800,5,Red,1,0,0,1,0
5801,13,Black,0,1,0,1,0
5802,18,Red,1,0,1,0,0
5803,23,Red,1,0,0,1,0
5804,22,Black,0,1,1,0,0
5805,33,Black,0,1,0,1,0
5806,35,Black,0,1,0,1,0
5807,31,Black,0,1,0,1,0
5808,36,Red,1,0,1,0,0
5809,27,Red,1,0,0,1,0
5810,6,Black,0,1,1,0,0
5811,10,Black,0,1,1,0,0
5812,22,Black,0,1,1,0,0
5813,2,Black,0,1,1,0,0
5814,9,Red,1,0,0,1,0
5815,2,Black,0,1,1,0,0
5816,5,Red,1,0,0,1,0
5817,36,Red,1,0,1,0,0
5818,7,Red,1,0,0,1,0
5819,0,Green,0,0,0,0,1
5820,3,Red,1,0,0,1,0
5821,24,Black,0,1,1,0,0
5822,12,Red,1,0,1,0,0
5823,13,Black,0,1,0,1,0
5824,30,Red,1,0,1,0,0
5825,1,Red,1,0,0,1,0
5826,10,Black,0,1,1,0,0
5827,34,Red,1,0,1,0,0
5828,10,Black,0,1,1,0,0
5829,17,Black,0,1,0,1,0
5830,15,Black,0,1,0,1,0
5831,9,Red,1,0,0,1,0
5832,14,Red,1,0,1,0,0
5833,17,Black,0,1,0,1,0
5834,31,Black,0,1,0,1,0
5835,6,Black,0,1,1,0,0
5836,18,Red,1,0,1,0,0
5837,36,Red,1,0,1,0,0
5838,21,Red,1,0,0,1,0
5839,2,Black,0,1,1,0,0
5840,15,Black,0,1,0,1,0
5841,26,Black,0,1,1,0,0
5842,4,Black,0,1,1,0,0
5843,22,Black,0,1,1,0,0
5844,35,Black,0,1,0,1,0
5845,36,Red,1,0,1,0,0
5846,22,Black,0,1,1,0,0
5847,31,Black,0,1,0,1,0
5848,6,Black,0,1,1,0,0
5849,1,Red,1,0,0,1,0
5850,27,Red,1,0,0,1,0
5851,10,Black,0,1,1,0,0
5852,34,Red,1,0,1,0,0
5853,1,Red,1,0,0,1,0
5854,36,Red,1,0,1,0,0
5855,29,Black,0,1,0,1,0
5856,5,Red,1,0,0,1,0
5857,30,Red,1,0,1,0,0
5858,24,Black,0,1,1,0,0
5859,2,Black,0,1,1,0,0
5860,23,Red,1,0,0,1,0
5861,4,Black,0,1,1,0,0
5862,22,Black,0,1,1,0,0
5863,17,Black,0,1,0,1,0
5864,36,Red,1,0,1,0,0
5865,1,Red,1,0,0,1,0
5866,15,Black,0,1,0,1,0
5867,12,Red,1,0,1,0,0
5868,8,Black,0,1,1,0,0
5869,28,Black,0,1,1,0,0
5870,10,Black,0,1,1,0,0
5871,29,Black,0,1,0,1,0
5872,33,Black,0,1,0,1,0
5873,0,Green,0,0,0,0,1
5874,1,Red,1,0,0,1,0
5875,9,Red,1,0,0,1,0
5876,36,Red,1,0,1,0,0
5877,21,Red,1,0,0,1,0
5878,21,Red,1,0,0,1,0
5879,11,Black,0,1,0,1,0
5880,27,Red,1,0,0,1,0
5881,36,Red,1,0,1,0,0
5882,6,Black,0,1,1,0,0
5883,2,Black,0,1,1,0,0
5884,34,Red,1,0,1,0,0
5885,33,Black,0,1,0,1,0
5886,19,Red,1,0,0,1,0
5887,5,Red,1,0,0,1,0
5888,1,Red,1,0,0,1,0
5889,3,Red,1,0,0,1,0
5890,35,Black,0,1,0,1,0
5891,9,Red,1,0,0,1,0
5892,15,Black,0,1,0,1,0
5893,26,Black,0,1,1,0,0
5894,34,Red,1,0,1,0,0
5895,34,Red,1,0,1,0,0
5896,0,Green,0,0,0,0,1
5897,23,Red,1,0,0,1,0
5898,5,Red,1,0,0,1,0
5899,23,Red,1,0,0,1,0
5900,7,Red,1,0,0,1,0
5901,36,Red,1,0,1,0,0
5902,36,Red,1,0,1,0,0
5903,27,Red,1,0,0,1,0
5904,14,Red,1,0,1,0,0
5905,7,Red,1,0,0,1,0
5906,8,Black,0,1,1,0,0
5907,7,Red,1,0,0,1,0
5908,22,Black,0,1,1,0,0
5909,27,Red,1,0,0,1,0
5910,11,Black,0,1,0,1,0
5911,24,Black,0,1,1,0,0
5912,17,Black,0,1,0,1,0
5913,34,Red,1,0,1,0,0
5914,11,Black,0,1,0,1,0
5915,18,Red,1,0,1,0,0
5916,35,Black,0,1,0,1,0
5917,28,Black,0,1,1,0,0
5918,24,Black,0,1,1,0,0
5919,28,Black,0,1,1,0,0
5920,12,Red,1,0,1,0,0
5921,29,Black,0,1,0,1,0
5922,32,Red,1,0,1,0,0
5923,14,Red,1,0,1,0,0
5924,11,Black,0,1,0,1,0
5925,20,Black,0,1,1,0,0
5926,32,Red,1,0,1,0,0
5927,27,Red,1,0,0,1,0
5928,29,Black,0,1,0,1,0
5929,24,Black,0,1,1,0,0
5930,27,Red,1,0,0,1,0
5931,33,Black,0,1,0,1,0
5932,14,Red,1,0,1,0,0
5933,27,Red,1,0,0,1,0
5934,6,Black,0,1,1,0,0
5935,25,Red,1,0,0,1,0
5936,34,Red,1,0,1,0,0
5937,2,Black,0,1,1,0,0
5938,27,Red,1,0,0,1,0
5939,3,Red,1,0,0,1,0
5940,0,Green,0,0,0,0,1
5941,26,Black,0,1,1,0,0
5942,0,Green,0,0,0,0,1
5943,20,Black,0,1,1,0,0
5944,26,Black,0,1,1,0,0
5945,8,Black,0,1,1,0,0
5946,29,Black,0,1,0,1,0
5947,14,Red,1,0,1,0,0
5948,9,Red,1,0,0,1,0
5949,12,Red,1,0,1,0,0
5950,24,Black,0,1,1,0,0
5951,2,Black,0,1,1,0,0
5952,36,Red,1,0,1,0,0
5953,27,Red,1,0,0,1,0
5954,17,Black,0,1,0,1,0
5955,21,Red,1,0,0,1,0
5956,6,Black,0,1,1,0,0
5957,20,Black,0,1,1,0,0
5958,24,Black,0,1,1,0,0
5959,35,Black,0,1,0,1,0
5960,14,Red,1,0,1,0,0
5961,16,Red,1,0,1,0,0
5962,8,Black,0,1,1,0,0
5963,23,Red,1,0,0,1,0
5964,35,Black,0,1,0,1,0
5965,5,Red,1,0,0,1,0
5966,12,Red,1,0,1,0,0
5967,1,Red,1,0,0,1,0
5968,34,Red,1,0,1,0,0
5969,13,Black,0,1,0,1,0
5970,13,Black,0,1,0,1,0
5971,16,Red,1,0,1,0,0
5972,19,Red,1,0,0,1,0
5973,22,Black,0,1,1,0,0
5974,15,Black,0,1,0,1,0
5975,24,Black,0,1,1,0,0
5976,20,Black,0,1,1,0,0
5977,0,Green,0,0,0,0,1
5978,18,Red,1,0,1,0,0
5979,5,Red,1,0,0,1,0
5980,18,Red,1,0,1,0,0
5981,5,Red,1,0,0,1,0
5982,10,Black,0,1,1,0,0
5983,9,Red,1,0,0,1,0
5984,9,Red,1,0,0,1,0
5985,10,Black,0,1,1,0,0
5986,4,Black,0,1,1,0,0
5987,31,Black,0,1,0,1,0
5988,7,Red,1,0,0,1,0
5989,30,Red,1,0,1,0,0
5990,19,Red,1,0,0,1,0
5991,17,Black,0,1,0,1,0
5992,31,Black,0,1,0,1,0
5993,3,Red,1,0,0,1,0
5994,8,Black,0,1,1,0,0
5995,4,Black,0,1,1,0,0
5996,0,Green,0,0,0,0,1
5997,15,Black,0,1,0,1,0
5998,6,Black,0,1,1,0,0
5999,16,Red,1,0,1,0,0
6000,26,Black,0,1,1,0,0
6001,7,Red,1,0,0,1,0
6002,27,Red,1,0,0,1,0
6003,34,Red,1,0,1,0,0
6004,35,Black,0,1,0,1,0
6005,1,Red,1,0,0,1,0
6006,0,Green,0,0,0,0,1
6007,22,Black,0,1,1,0,0
6008,24,Black,0,1,1,0,0
6009,29,Black,0,1,0,1,0
6010,5,Red,1,0,0,1,0
6011,7,Red,1,0,0,1,0
6012,12,Red,1,0,1,0,0
6013,20,Black,0,1,1,0,0
6014,33,Black,0,1,0,1,0
6015,28,Black,0,1,1,0,0
6016,33,Black,0,1,0,1,0
6017,16,Red,1,0,1,0,0
6018,31,Black,0,1,0,1,0
6019,12,Red,1,0,1,0,0
6020,16,Red,1,0,1,0,0
6021,29,Black,0,1,0,1,0
6022,7,Red,1,0,0,1,0
6023,22,Black,0,1,1,0,0
6024,19,Red,1,0,0,1,0
6025,19,Red,1,0,0,1,0
6026,16,Red,1,0,1,0,0
6027,26,Black,0,1,1,0,0
6028,31,Black,0,1,0,1,0
6029,19,Red,1,0,0,1,0
6030,12,Red,1,0,1,0,0
6031,7,Red,1,0,0,1,0
6032,36,Red,1,0,1,0,0
6033,4,Black,0,1,1,0,0
6034,5,Red,1,0,0,1,0
6035,28,Black,0,1,1,0,0
6036,2,Black,0,1,1,0,0
6037,4,Black,0,1,1,0,0
6038,15,Black,0,1,0,1,0
6039,19,Red,1,0,0,1,0
6040,14,Red,1,0,1,0,0
6041,16,Red,1,0,1,0,0
6042,19,Red,1,0,0,1,0
6043,17,Black,0,1,0,1,0
6044,1,Red,1,0,0,1,0
6045,36,Red,1,0,1,0,0
6046,13,Black,0,1,0,1,0
6047,35,Black,0,1,0,1,0
6048,2,Black,0,1,1,0,0
6049,29,Black,0,1,0,1,0
6050,10,Black,0,1,1,0,0
6051,14,Red,1,0,1,0,0
6052,4,Black,0,1,1,0,0
6053,8,Black,0,1,1,0,0
6054,17,Black,0,1,0,1,0
6055,8,Black,0,1,1,0,0
6056,20,Black,0,1,1,0,0
6057,35,Black,0,1,0,1,0
6058,30,Red,1,0,1,0,0
6059,10,Black,0,1,1,0,0
6060,3,Red,1,0,0,1,0
6061,14,Red,1,0,1,0,0
6062,24,Black,0,1,1,0,0
6063,7,Red,1,0,0,1,0
6064,22,Black,0,1,1,0,0
6065,17,Black,0,1,0,1,0
6066,28,Black,0,1,1,0,0
6067,9,Red,1,0,0,1,0
6068,16,Red,1,0,1,0,0
6069,18,Red,1,0,1,0,0
6070,25,Red,1,0,0,1,0
6071,0,Green,0,0,0,0,1
6072,22,Black,0,1,1,0,0
6073,23,Red,1,0,0,1,0
6074,30,Red,1,0,1,0,0
6075,12,Red,1,0,1,0,0
6076,27,Red,1,0,0,1,0
6077,19,Red,1,0,0,1,0
6078,32,Red,1,0,1,0,0
6079,9,Red,1,0,0,1,0
6080,0,Green,0,0,0,0,1
6081,3,Red,1,0,0,1,0
6082,1,Red,1,0,0,1,0
6083,5,Red,1,0,0,1,0
6084,23,Red,1,0,0,1,0
6085,20,Black,0,1,1,0,0
6086,31,Black,0,1,0,1,0
6087,9,Red,1,0,0,1,0
6088,10,Black,0,1,1,0,0
6089,20,Black,0,1,1,0,0
6090,11,Black,0,1,0,1,0
6091,21,Red,1,0,0,1,0
6092,10,Black,0,1,1,0,0
6093,26,Black,0,1,1,0,0
6094,19,Red,1,0,0,1,0
6095,35,Black,0,1,0,1,0
6096,12,Red,1,0,1,0,0
6097,15,Black,0,1,0,1,0
6098,8,Black,0,1,1,0,0
6099,14,Red,1,0,1,0,0
6100,13,Black,0,1,0,1,0
6101,29,Black,0,1,0,1,0
6102,7,Red,1,0,0,1,0
6103,8,Black,0,1,1,0,0
6104,11,Black,0,1,0,1,0
6105,11,Black,0,1,0,1,0
6106,0,Green,0,0,0,0,1
6107,11,Black,0,1,0,1,0
6108,1,Red,1,0,0,1,0
6109,18,Red,1,0,1,0,0
6110,1,Red,1,0,0,1,0
6111,14,Red,1,0,1,0,0
6112,29,Black,0,1,0,1,0
6113,36,Red,1,0,1,0,0
6114,0,Green,0,0,0,0,1
6115,10,Black,0,1,1,0,0
6116,35,Black,0,1,0,1,0
6117,32,Red,1,0,1,0,0
6118,17,Black,0,1,0,1,0
6119,34,Red,1,0,1,0,0
6120,9,Red,1,0,0,1,0
6121,10,Black,0,1,1,0,0
6122,5,Red,1,0,0,1,0
6123,19,Red,1,0,0,1,0
6124,30,Red,1,0,1,0,0
6125,13,Black,0,1,0,1,0
6126,5,Red,1,0,0,1,0
6127,8,Black,0,1,1,0,0
6128,16,Red,1,0,1,0,0
6129,35,Black,0,1,0,1,0
6130,18,Red,1,0,1,0,0
6131,4,Black,0,1,1,0,0
6132,26,Black,0,1,1,0,0
6133,17,Black,0,1,0,1,0
6134,4,Black,0,1,1,0,0
6135,3,Red,1,0,0,1,0
6136,16,Red,1,0,1,0,0
6137,12,Red,1,0,1,0,0
6138,8,Black,0,1,1,0,0
6139,36,Red,1,0,1,0,0
6140,6,Black,0,1,1,0,0
6141,4,Black,0,1,1,0,0
6142,30,Red,1,0,1,0,0
6143,24,Black,0,1,1,0,0
6144,6,Black,0,1,1,0,0
6145,30,Red,1,0,1,0,0
6146,6,Black,0,1,1,0,0
6147,25,Red,1,0,0,1,0
6148,6,Black,0,1,1,0,0
6149,5,Red,1,0,0,1,0
6150,28,Black,0,1,1,0,0
6151,4,Black,0,1,1,0,0
6152,26,Black,0,1,1,0,0
6153,8,Black,0,1,1,0,0
6154,18,Red,1,0,1,0,0
6155,17,Black,0,1,0,1,0
6156,9,Red,1,0,0,1,0
6157,33,Black,0,1,0,1,0
6158,14,Red,1,0,1,0,0
6159,27,Red,1,0,0,1,0
6160,14,Red,1,0,1,0,0
6161,18,Red,1,0,1,0,0
6162,33,Black,0,1,0,1,0
6163,10,Black,0,1,1,0,0
6164,11,Black,0,1,0,1,0
6165,23,Red,1,0,0,1,0
6166,30,Red,1,0,1,0,0
6167,1,Red,1,0,0,1,0
6168,1,Red,1,0,0,1,0
6169,30,Red,1,0,1,0,0
6170,27,Red,1,0,0,1,0
6171,16,Red,1,0,1,0,0
6172,22,Black,0,1,1,0,0
6173,36,Red,1,0,1,0,0
6174,11,Black,0,1,0,1,0
6175,10,Black,0,1,1,0,0
6176,22,Black,0,1,1,0,0
6177,29,Black,0,1,0,1,0
6178,17,Black,0,1,0,1,0
6179,30,Red,1,0,1,0,0
6180,30,Red,1,0,1,0,0
6181,6,Black,0,1,1,0,0
6182,9,Red,1,0,0,1,0
6183,26,Black,0,1,1,0,0
6184,11,Black,0,1,0,1,0
6185,19,Red,1,0,0,1,0
6186,8,Black,0,1,1,0,0
6187,16,Red,1,0,1,0,0
6188,0,Green,0,0,0,0,1
6189,18,Red,1,0,1,0,0
6190,8,Black,0,1,1,0,0
6191,35,Black,0,1,0,1,0
6192,16,Red,1,0,1,0,0
6193,36,Red,1,0,1,0,0
6194,34,Red,1,0,1,0,0
6195,11,Black,0,1,0,1,0
6196,7,Red,1,0,0,1,0
6197,4,Black,0,1,1,0,0
6198,24,Black,0,1,1,0,0
6199,25,Red,1,0,0,1,0
6200,8,Black,0,1,1,0,0
6201,7,Red,1,0,0,1,0
6202,18,Red,1,0,1,0,0
6203,18,Red,1,0,1,0,0
6204,1,Red,1,0,0,1,0
6205,23,Red,1,0,0,1,0
6206,19,Red,1,0,0,1,0
6207,3,Red,1,0,0,1,0
6208,21,Red,1,0,0,1,0
6209,9,Red,1,0,0,1,0
6210,5,Red,1,0,0,1,0
6211,32,Red,1,0,1,0,0
6212,35,Black,0,1,0,1,0
6213,4,Black,0,1,1,0,0
6214,6,Black,0,1,1,0,0
6215,16,Red,1,0,1,0,0
6216,25,Red,1,0,0,1,0
6217,17,Black,0,1,0,1,0
6218,32,Red,1,0,1,0,0
6219,16,Red,1,0,1,0,0
6220,33,Black,0,1,0,1,0
6221,19,Red,1,0,0,1,0
6222,19,Red,1,0,0,1,0
6223,18,Red,1,0,1,0,0
6224,35,Black,0,1,0,1,0
6225,8,Black,0,1,1,0,0
6226,16,Red,1,0,1,0,0
6227,20,Black,0,1,1,0,0
6228,18,Red,1,0,1,0,0
6229,16,Red,1,0,1,0,0
6230,14,Red,1,0,1,0,0
6231,11,Black,0,1,0,1,0
6232,15,Black,0,1,0,1,0
6233,2,Black,0,1,1,0,0
6234,1,Red,1,0,0,1,0
6235,17,Black,0,1,0,1,0
6236,36,Red,1,0,1,0,0
6237,31,Black,0,1,0,1,0
6238,33,Black,0,1,0,1,0
6239,31,Black,0,1,0,1,0
6240,34,Red,1,0,1,0,0
6241,8,Black,0,1,1,0,0
6242,11,Black,0,1,0,1,0
6243,22,Black,0,1,1,0,0
6244,9,Red,1,0,0,1,0
6245,35,Black,0,1,0,1,0
6246,8,Black,0,1,1,0,0
6247,13,Black,0,1,0,1,0
6248,0,Green,0,0,0,0,1
6249,0,Green,0,0,0,0,1
6250,34,Red,1,0,1,0,0
6251,28,Black,0,1,1,0,0
6252,35,Black,0,1,0,1,0
6253,11,Black,0,1,0,1,0
6254,17,Black,0,1,0,1,0
6255,0,Green,0,0,0,0,1
6256,28,Black,0,1,1,0,0
6257,6,Black,0,1,1,0,0
6258,22,Black,0,1,1,0,0
6259,31,Black,0,1,0,1,0
6260,21,Red,1,0,0,1,0
6261,20,Black,0,1,1,0,0
6262,32,Red,1,0,1,0,0
6263,19,Red,1,0,0,1,0
6264,36,Red,1,0,1,0,0
6265,30,Red,1,0,1,0,0
6266,7,Red,1,0,0,1,0
6267,15,Black,0,1,0,1,0
6268,31,Black,0,1,0,1,0
6269,20,Black,0,1,1,0,0
6270,11,Black,0,1,0,1,0
6271,0,Green,0,0,0,0,1
6272,18,Red,1,0,1,0,0
6273,19,Red,1,0,0,1,0
6274,19,Red,1,0,0,1,0
6275,10,Black,0,1,1,0,0
6276,29,Black,0,1,0,1,0
6277,20,Black,0,1,1,0,0
